date,trend_value,keyword
2022-02-13,89.93422598073761,vreme sutra
2022-02-20,89.93422598073761,vreme sutra
2022-02-27,75.73408503641062,vreme sutra
2022-03-06,71.00070472163496,vreme sutra
2022-03-13,94.66760629551328,vreme sutra
2022-03-20,52.0671834625323,vreme sutra
2022-03-27,123.06788818416726,vreme sutra
2022-04-03,123.06788818416726,vreme sutra
2022-04-10,113.60112755461593,vreme sutra
2022-04-17,142.00140944326992,vreme sutra
2022-04-24,151.46817007282124,vreme sutra
2022-05-01,104.1343669250646,vreme sutra
2022-05-08,89.93422598073761,vreme sutra
2022-05-15,113.60112755461593,vreme sutra
2022-05-22,156.2015503875969,vreme sutra
2022-05-29,146.73478975804557,vreme sutra
2022-06-05,165.66831101714823,vreme sutra
2022-06-12,94.66760629551328,vreme sutra
2022-06-19,132.53464881371858,vreme sutra
2022-06-26,89.93422598073761,vreme sutra
2022-07-03,165.66831101714823,vreme sutra
2022-07-10,99.40098661028894,vreme sutra
2022-07-17,71.00070472163496,vreme sutra
2022-07-24,146.73478975804557,vreme sutra
2022-07-31,71.00070472163496,vreme sutra
2022-08-07,146.73478975804557,vreme sutra
2022-08-14,142.00140944326992,vreme sutra
2022-08-21,146.73478975804557,vreme sutra
2022-08-28,184.6018322762509,vreme sutra
2022-09-04,142.00140944326992,vreme sutra
2022-09-11,165.66831101714823,vreme sutra
2022-09-18,146.73478975804557,vreme sutra
2022-09-25,170.4016913319239,vreme sutra
2022-10-02,104.1343669250646,vreme sutra
2022-10-09,89.93422598073761,vreme sutra
2022-10-16,75.73408503641062,vreme sutra
2022-10-23,61.53394409208363,vreme sutra
2022-10-30,94.66760629551328,vreme sutra
2022-11-06,80.46746535118628,vreme sutra
2022-11-13,104.1343669250646,vreme sutra
2022-11-20,89.93422598073761,vreme sutra
2022-11-27,56.800563777307964,vreme sutra
2022-12-04,85.20084566596195,vreme sutra
2022-12-11,99.40098661028894,vreme sutra
2022-12-18,61.53394409208363,vreme sutra
2022-12-25,61.53394409208363,vreme sutra
2023-01-01,52.0671834625323,vreme sutra
2023-01-08,85.20084566596195,vreme sutra
2023-01-15,94.66760629551328,vreme sutra
2023-01-22,71.00070472163496,vreme sutra
2023-01-29,80.46746535118628,vreme sutra
2023-02-05,66.26732440685929,vreme sutra
2023-02-12,56.800563777307964,vreme sutra
2023-02-19,104.1343669250646,vreme sutra
2023-02-26,94.66760629551328,vreme sutra
2023-03-05,99.40098661028894,vreme sutra
2023-03-12,108.86774723984027,vreme sutra
2023-03-19,132.53464881371858,vreme sutra
2023-03-26,170.4016913319239,vreme sutra
2023-04-02,156.2015503875969,vreme sutra
2023-04-09,146.73478975804557,vreme sutra
2023-04-16,118.33450786939159,vreme sutra
2023-04-23,156.2015503875969,vreme sutra
2023-04-30,137.26802912849425,vreme sutra
2023-05-07,189.33521259102656,vreme sutra
2023-05-14,156.2015503875969,vreme sutra
2023-05-21,175.13507164669954,vreme sutra
2023-05-28,146.73478975804557,vreme sutra
2023-06-04,137.26802912849425,vreme sutra
2023-06-11,156.2015503875969,vreme sutra
2023-06-18,127.80126849894292,vreme sutra
2023-06-25,175.13507164669954,vreme sutra
2023-07-02,146.73478975804557,vreme sutra
2023-07-09,60.0,vreme sutra
2023-07-16,110.0,vreme sutra
2023-07-23,120.0,vreme sutra
2023-07-30,130.0,vreme sutra
2023-08-06,100.0,vreme sutra
2023-08-13,80.0,vreme sutra
2023-08-20,60.0,vreme sutra
2023-08-27,110.0,vreme sutra
2023-09-03,80.0,vreme sutra
2023-09-10,70.0,vreme sutra
2023-09-17,100.0,vreme sutra
2023-09-24,90.0,vreme sutra
2023-10-01,70.0,vreme sutra
2023-10-08,70.0,vreme sutra
2023-10-15,100.0,vreme sutra
2023-10-22,90.0,vreme sutra
2023-10-29,110.0,vreme sutra
2023-11-05,110.0,vreme sutra
2023-11-12,100.0,vreme sutra
2023-11-19,100.0,vreme sutra
2023-11-26,100.0,vreme sutra
2023-12-03,90.0,vreme sutra
2023-12-10,90.0,vreme sutra
2023-12-17,50.0,vreme sutra
2023-12-24,40.0,vreme sutra
2023-12-31,60.0,vreme sutra
2024-01-07,70.0,vreme sutra
2024-01-14,80.0,vreme sutra
