date,trend_value,keyword
2021-11-21,225.59655368032904,vitamin c
2021-11-28,167.7512835058857,vitamin c
2021-12-05,167.7512835058857,vitamin c
2021-12-12,173.53581052333004,vitamin c
2021-12-19,167.7512835058857,vitamin c
2021-12-26,161.96675648844138,vitamin c
2022-01-02,266.08824280243937,vitamin c
2022-01-09,242.95013473266206,vitamin c
2022-01-16,225.59655368032904,vitamin c
2022-01-23,254.51918876755073,vitamin c
2022-01-30,260.30371578499506,vitamin c
2022-02-06,242.95013473266206,vitamin c
2022-02-13,202.4584456105517,vitamin c
2022-02-20,208.24297262799604,vitamin c
2022-02-27,185.1048645582187,vitamin c
2022-03-06,196.67391859310737,vitamin c
2022-03-13,173.53581052333004,vitamin c
2022-03-20,185.1048645582187,vitamin c
2022-03-27,173.53581052333004,vitamin c
2022-04-03,161.96675648844138,vitamin c
2022-04-10,156.18222947099704,vitamin c
2022-04-17,185.1048645582187,vitamin c
2022-04-24,150.3977024535527,vitamin c
2022-05-01,133.04412140121968,vitamin c
2022-05-08,185.1048645582187,vitamin c
2022-05-15,156.18222947099704,vitamin c
2022-05-22,150.3977024535527,vitamin c
2022-05-29,144.61317543610838,vitamin c
2022-06-05,127.25959438377537,vitamin c
2022-06-12,150.3977024535527,vitamin c
2022-06-19,173.53581052333004,vitamin c
2022-06-26,127.25959438377537,vitamin c
2022-07-03,115.69054034888669,vitamin c
2022-07-10,144.61317543610838,vitamin c
2022-07-17,161.96675648844138,vitamin c
2022-07-24,167.7512835058857,vitamin c
2022-07-31,185.1048645582187,vitamin c
2022-08-07,173.53581052333004,vitamin c
2022-08-14,196.67391859310737,vitamin c
2022-08-21,173.53581052333004,vitamin c
2022-08-28,161.96675648844138,vitamin c
2022-09-04,185.1048645582187,vitamin c
2022-09-11,161.96675648844138,vitamin c
2022-09-18,185.1048645582187,vitamin c
2022-09-25,190.88939157566304,vitamin c
2022-10-02,179.32033754077437,vitamin c
2022-10-09,214.02749964544037,vitamin c
2022-10-16,190.88939157566304,vitamin c
2022-10-23,138.82864841866405,vitamin c
2022-10-30,190.88939157566304,vitamin c
2022-11-06,185.1048645582187,vitamin c
2022-11-13,173.53581052333004,vitamin c
2022-11-20,173.53581052333004,vitamin c
2022-11-27,179.32033754077437,vitamin c
2022-12-04,185.1048645582187,vitamin c
2022-12-11,167.7512835058857,vitamin c
2022-12-18,167.7512835058857,vitamin c
2022-12-25,173.53581052333004,vitamin c
2023-01-01,167.7512835058857,vitamin c
2023-01-08,196.67391859310737,vitamin c
2023-01-15,202.4584456105517,vitamin c
2023-01-22,185.1048645582187,vitamin c
2023-01-29,208.24297262799604,vitamin c
2023-02-05,260.30371578499506,vitamin c
2023-02-12,225.59655368032904,vitamin c
2023-02-19,242.95013473266206,vitamin c
2023-02-26,271.87276981988373,vitamin c
2023-03-05,242.95013473266206,vitamin c
2023-03-12,237.16560771521773,vitamin c
2023-03-19,231.38108069777337,vitamin c
2023-03-26,237.16560771521773,vitamin c
2023-04-02,225.59655368032904,vitamin c
2023-04-09,225.59655368032904,vitamin c
2023-04-16,173.53581052333004,vitamin c
2023-04-23,190.88939157566304,vitamin c
2023-04-30,167.7512835058857,vitamin c
2023-05-07,185.1048645582187,vitamin c
2023-05-14,219.8120266628847,vitamin c
2023-05-21,202.4584456105517,vitamin c
2023-05-28,231.38108069777337,vitamin c
2023-06-04,202.4584456105517,vitamin c
2023-06-11,179.32033754077437,vitamin c
2023-06-18,179.32033754077437,vitamin c
2023-06-25,173.53581052333004,vitamin c
2023-07-02,185.1048645582187,vitamin c
2023-07-09,131.87709237242075,vitamin c
2023-07-16,134.62453179684618,vitamin c
2023-07-23,151.10916834339878,vitamin c
2023-07-30,164.84636546552596,vitamin c
2023-08-06,192.32075970978028,vitamin c
2023-08-13,173.08868373880225,vitamin c
2023-08-20,164.84636546552596,vitamin c
2023-08-27,162.09892604110053,vitamin c
2023-09-03,186.8258808609294,vitamin c
2023-09-10,195.0681991342057,vitamin c
2023-09-17,203.310517407482,vitamin c
2023-09-24,219.79515395403462,vitamin c
2023-10-01,200.5630779830566,vitamin c
2023-10-08,203.310517407482,vitamin c
2023-10-15,206.05795683190743,vitamin c
2023-10-22,203.310517407482,vitamin c
2023-10-29,225.29003280288546,vitamin c
2023-11-05,239.02722992501262,vitamin c
2023-11-12,206.05795683190743,vitamin c
2023-11-19,186.8258808609294,vitamin c
2023-11-26,200.5630779830566,vitamin c
2023-12-03,219.79515395403462,vitamin c
2023-12-10,195.0681991342057,vitamin c
2023-12-17,173.08868373880225,vitamin c
