keyword,ISO_YEAR,ISO_WEEK,trend_value,date,INF_ALL,ILI_ACTIVITY
prehlada,2021,31,61.36910425774967,2021-08-02,,
prehlada,2021,32,56.71992969276864,2021-08-09,,
prehlada,2021,33,69.73761847471553,2021-08-16,,
prehlada,2021,34,58.57959951876105,2021-08-23,,
prehlada,2021,35,92.98349129962072,2021-08-30,,
prehlada,2021,36,70.66745338771175,2021-09-06,,
prehlada,2021,37,67.87794864872312,2021-09-13,,
prehlada,2021,38,69.73761847471553,2021-09-20,,
prehlada,2021,39,65.0884439097345,2021-09-27,,
prehlada,2021,40,75.31662795269278,2021-10-04,0.0,1.0
prehlada,2021,41,64.1586089967383,2021-10-11,0.0,1.0
prehlada,2021,42,66.9481137357269,2021-10-18,0.0,1.0
prehlada,2021,43,53.000590040783806,2021-10-25,0.0,1.0
prehlada,2021,44,51.14092021479139,2021-11-01,0.0,1.0
prehlada,2021,45,47.42158056280656,2021-11-08,0.0,1.0
prehlada,2021,46,51.14092021479139,2021-11-15,0.0,1.0
prehlada,2021,47,60.43926934475346,2021-11-22,0.0,1.0
prehlada,2021,48,54.86025986677622,2021-11-29,0.0,1.0
prehlada,2021,49,57.64976460576485,2021-12-06,0.0,1.0
prehlada,2021,50,68.80778356171933,2021-12-13,1.0,1.0
prehlada,2021,51,75.31662795269278,2021-12-20,1.0,1.0
prehlada,2021,52,71.59728830070794,2021-12-27,12.0,1.0
prehlada,2022,1,81.82547234366623,2022-01-03,21.0,1.0
prehlada,2022,2,55.79009477977243,2022-01-10,16.0,1.0
prehlada,2022,3,67.87794864872312,2022-01-17,19.0,1.0
prehlada,2022,4,35.33372669385587,2022-01-24,7.0,1.0
prehlada,2022,5,38.12323143284449,2022-01-31,4.0,1.0
prehlada,2022,6,26.0353775638938,2022-02-07,31.0,1.0
prehlada,2022,7,25.105542650897593,2022-02-14,25.0,1.0
prehlada,2022,8,28.824882302882425,2022-02-21,12.0,1.0
prehlada,2022,9,35.33372669385587,2022-02-28,3.0,1.0
prehlada,2022,10,56.71992969276864,2022-03-07,34.0,1.0
prehlada,2022,11,54.86025986677622,2022-03-14,77.0,1.0
prehlada,2022,12,24.175707737901384,2022-03-21,77.0,1.0
prehlada,2022,13,42.77240599782553,2022-03-28,66.0,1.0
prehlada,2022,14,32.54422195486725,2022-04-04,43.0,1.0
prehlada,2022,15,37.193396519848285,2022-04-11,32.0,1.0
prehlada,2022,16,37.193396519848285,2022-04-18,17.0,1.0
prehlada,2022,17,25.105542650897593,2022-04-25,8.0,1.0
prehlada,2022,18,26.0353775638938,2022-05-02,4.0,1.0
prehlada,2022,19,30.68455212887483,2022-05-09,3.0,1.0
prehlada,2022,20,13.947523694943108,2022-05-16,4.0,1.0
prehlada,2022,21,28.824882302882425,2022-05-23,3.0,1.0
prehlada,2022,22,21.386202998912765,2022-05-30,0.0,1.0
prehlada,2022,23,27.895047389886216,2022-06-06,0.0,1.0
prehlada,2022,24,36.26356160685208,2022-06-13,0.0,1.0
prehlada,2022,25,26.0353775638938,2022-06-20,0.0,1.0
prehlada,2022,26,26.0353775638938,2022-06-27,,
prehlada,2022,27,36.26356160685208,2022-07-04,0.0,1.0
prehlada,2022,28,36.26356160685208,2022-07-11,0.0,1.0
prehlada,2022,29,38.12323143284449,2022-07-18,0.0,1.0
prehlada,2022,30,41.84257108482932,2022-07-25,0.0,1.0
prehlada,2022,31,30.68455212887483,2022-08-01,0.0,1.0
prehlada,2022,32,26.0353775638938,2022-08-08,0.0,1.0
prehlada,2022,33,23.245872824905177,2022-08-15,,
prehlada,2022,34,36.26356160685208,2022-08-22,,
prehlada,2022,35,40.91273617183312,2022-08-29,,
prehlada,2022,36,44.63207582381794,2022-09-05,,
prehlada,2022,37,66.01827882273071,2022-09-12,,
prehlada,2022,38,69.73761847471553,2022-09-19,,
prehlada,2022,39,59.509434431757256,2022-09-26,,
prehlada,2022,40,59.509434431757256,2022-10-03,0.0,1.0
prehlada,2022,41,45.56191073681415,2022-10-10,0.0,1.0
prehlada,2022,42,48.35141547580277,2022-10-17,0.0,1.0
prehlada,2022,43,38.12323143284449,2022-10-24,0.0,1.0
prehlada,2022,44,47.42158056280656,2022-10-31,0.0,1.0
prehlada,2022,45,45.56191073681415,2022-11-07,1.0,1.0
prehlada,2022,46,56.71992969276864,2022-11-14,0.0,1.0
prehlada,2022,47,64.1586089967383,2022-11-21,0.0,1.0
prehlada,2022,48,55.79009477977243,2022-11-28,2.0,1.0
prehlada,2022,49,54.86025986677622,2022-12-05,5.0,1.0
prehlada,2022,50,62.298939170745875,2022-12-12,26.0,1.0
prehlada,2022,51,58.57959951876105,2022-12-19,36.0,1.0
prehlada,2022,52,71.59728830070794,2022-12-26,31.0,1.0
prehlada,2023,1,78.1061326916814,2023-01-02,24.0,1.0
prehlada,2023,2,52.0707551277876,2023-01-09,78.0,1.0
prehlada,2023,3,49.28125038879898,2023-01-16,72.0,1.0
prehlada,2023,4,62.298939170745875,2023-01-23,58.0,1.0
prehlada,2023,5,68.80778356171933,2023-01-30,75.0,1.0
prehlada,2023,6,42.77240599782553,2023-02-06,91.0,1.0
prehlada,2023,7,51.14092021479139,2023-02-13,70.0,1.0
prehlada,2023,8,42.77240599782553,2023-02-20,85.0,1.0
prehlada,2023,9,39.982901258836904,2023-02-27,33.0,1.0
prehlada,2023,10,39.0530663458407,2023-03-06,32.0,1.0
prehlada,2023,11,30.68455212887483,2023-03-13,26.0,1.0
prehlada,2023,12,41.84257108482932,2023-03-20,25.0,1.0
prehlada,2023,13,40.91273617183312,2023-03-27,10.0,1.0
prehlada,2023,14,44.63207582381794,2023-04-03,12.0,1.0
prehlada,2023,15,32.54422195486725,2023-04-10,3.0,1.0
prehlada,2023,16,32.54422195486725,2023-04-17,1.0,1.0
prehlada,2023,17,33.47405686786345,2023-04-24,1.0,1.0
prehlada,2023,18,25.105542650897593,2023-05-01,0.0,1.0
prehlada,2023,19,23.245872824905177,2023-05-08,0.0,1.0
prehlada,2023,20,34.40389178085967,2023-05-15,0.0,1.0
prehlada,2023,21,26.96521247689001,2023-05-22,0.0,1.0
prehlada,2023,22,28.824882302882425,2023-05-29,0.0,1.0
prehlada,2023,23,20.45636808591656,2023-06-05,0.0,1.0
prehlada,2023,24,17.666863346927936,2023-06-12,0.0,1.0
prehlada,2023,25,27.895047389886216,2023-06-19,0.0,1.0
prehlada,2023,26,16.737028433931727,2023-06-26,,
prehlada,2023,27,17.103640609485083,2023-07-03,,
prehlada,2023,28,18.81400467043359,2023-07-10,0.0,1.0
prehlada,2023,29,35.06246324944442,2023-07-17,0.0,1.0
prehlada,2023,30,0.0,2023-07-24,0.0,1.0
prehlada,2023,31,26.51064294470188,2023-07-31,0.0,1.0
prehlada,2023,32,29.07618903612464,2023-08-07,0.0,1.0
prehlada,2023,33,29.931371066598896,2023-08-14,0.0,1.0
prehlada,2023,34,30.78655309707315,2023-08-21,0.0,1.0
prehlada,2023,35,39.33837340181569,2023-08-28,0.0,1.0
prehlada,2023,36,39.33837340181569,2023-09-04,0.0,1.0
prehlada,2023,37,37.62800934086718,2023-09-11,0.0,1.0
prehlada,2023,38,46.17982964560972,2023-09-18,0.0,1.0
prehlada,2023,39,53.02128588940376,2023-09-25,0.0,1.0
prehlada,2023,40,63.283470255094805,2023-10-02,0.0,1.0
prehlada,2023,41,47.89019370655823,2023-10-09,0.0,1.0
prehlada,2023,42,40.19355543228994,2023-10-16,0.0,1.0
prehlada,2023,43,47.035011676083975,2023-10-23,0.0,1.0
prehlada,2023,44,53.02128588940376,2023-10-30,0.0,1.0
prehlada,2023,45,45.32464761513547,2023-11-06,1.0,1.0
prehlada,2023,46,45.32464761513547,2023-11-13,0.0,1.0
prehlada,2023,47,70.12492649888884,2023-11-20,1.0,1.0
prehlada,2023,48,64.13865228556907,2023-11-27,1.0,1.0
prehlada,2023,49,67.55938040746608,2023-12-04,3.0,1.0
prehlada,2023,50,53.87646791987801,2023-12-11,7.0,1.0
prehlada,2023,51,85.51820304742542,2023-12-18,7.0,1.0
prehlada,2023,52,51.31092182845525,2023-12-25,21.0,1.0
prehlada,2024,1,72.6904725903116,2024-01-01,10.0,1.0
prehlada,2024,2,55.58683198082652,2024-01-08,21.0,1.0
prehlada,2024,3,35.91764527991867,2024-01-15,46.0,1.0
prehlada,2024,4,57.297196041775024,2024-01-22,93.0,1.0
prehlada,2024,5,41.048737462764194,2024-01-29,130.0,1.0
prehlada,2024,6,29.931371066598896,2024-02-05,119.0,1.0
prehlada,2024,7,35.91764527991867,2024-02-12,48.0,1.0
prehlada,2024,8,34.20728121897017,2024-02-19,82.0,1.0
prehlada,2024,9,27.36582497517613,2024-02-26,32.0,1.0
prehlada,2024,10,29.07618903612464,2024-03-04,22.0,1.0
prehlada,2024,11,37.62800934086718,2024-03-11,4.0,1.0
prehlada,2024,12,35.06246324944442,2024-03-18,1.0,1.0
prehlada,2024,13,24.800278883753368,2024-03-25,0.0,1.0
prehlada,2024,14,28.221007005650385,2024-04-01,3.0,1.0
prehlada,2024,15,33.35209918849591,2024-04-08,2.0,1.0
prehlada,2024,16,34.20728121897017,2024-04-15,0.0,1.0
prehlada,2024,17,26.51064294470188,2024-04-22,1.0,1.0
prehlada,2024,18,35.91764527991867,2024-04-29,0.0,1.0
prehlada,2024,19,0.0,2024-05-06,1.0,1.0
prehlada,2024,20,29.931371066598896,2024-05-13,0.0,1.0
prehlada,2024,21,31.641735127547403,2024-05-20,0.0,1.0
prehlada,2024,22,25.655460914227625,2024-05-27,0.0,1.0
prehlada,2024,23,0.0,2024-06-03,0.0,1.0
prehlada,2024,24,23.94509685327911,2024-06-10,0.0,1.0
prehlada,2024,25,24.800278883753368,2024-06-17,0.0,1.0
prehlada,2024,26,23.08991482280486,2024-06-24,0.0,1.0
prehlada,2024,27,0.0,2024-07-01,0.0,1.0
prehlada,2024,28,17.958822639959337,2024-07-08,0.0,1.0
prehlada,2024,29,18.81400467043359,2024-07-15,0.0,1.0
prehlada,2024,30,36.77282731039293,2024-07-22,0.0,1.0
prehlada,2024,31,30.78655309707315,2024-07-29,0.0,1.0
prehlada,2024,32,34.20728121897017,2024-08-05,0.0,1.0
prehlada,2024,33,24.800278883753368,2024-08-12,0.0,1.0
prehlada,2024,34,20.524368731382097,2024-08-19,0.0,1.0
prehlada,2024,35,0.0,2024-08-26,0.0,1.0
prehlada,2024,36,0.0,2024-09-02,0.0,1.0
prehlada,2024,37,37.62800934086718,2024-09-09,0.0,1.0
prehlada,2024,38,35.91764527991867,2024-09-16,0.0,1.0
prehlada,2024,39,52.1661038589295,2024-09-23,0.0,1.0
prehlada,2024,40,42.75910152371271,2024-09-30,0.0,1.0
prehlada,2024,41,66.70419837699183,2024-10-07,1.0,1.0
prehlada,2024,42,76.11120071220861,2024-10-14,0.0,1.0
prehlada,2024,43,57.297196041775024,2024-10-21,0.0,1.0
prehlada,2024,44,41.048737462764194,2024-10-28,0.0,1.0
prehlada,2024,45,47.035011676083975,2024-11-04,0.0,1.0
prehlada,2024,46,48.74537573703248,2024-11-11,0.0,1.0
prehlada,2024,47,44.469465584661215,2024-11-18,0.0,1.0
prehlada,2024,48,35.06246324944442,2024-11-25,0.0,1.0
prehlada,2024,49,58.15237807224928,2024-12-02,2.0,1.0
prehlada,2024,50,42.75910152371271,2024-12-09,13.0,1.0
prehlada,2024,51,46.17982964560972,2024-12-16,3.0,1.0
prehlada,2024,52,57.297196041775024,2024-12-23,27.0,1.0
recept za kolač,2012,52,0.0,2012-12-24,0.0,2.0
recept za kolač,2013,1,0.0,2012-12-31,0.0,2.0
recept za kolač,2013,2,0.0,2013-01-07,3.0,3.0
recept za kolač,2013,3,0.0,2013-01-14,16.0,3.0
recept za kolač,2013,4,0.0,2013-01-21,14.0,3.0
recept za kolač,2013,5,0.0,2013-01-28,23.0,5.0
recept za kolač,2013,6,0.0,2013-02-04,30.0,6.0
recept za kolač,2013,7,0.0,2013-02-11,66.0,6.0
recept za kolač,2013,8,0.0,2013-02-18,41.0,6.0
recept za kolač,2013,9,0.0,2013-02-25,29.0,6.0
recept za kolač,2013,10,0.0,2013-03-04,25.0,6.0
recept za kolač,2013,11,0.0,2013-03-11,10.0,5.0
recept za kolač,2013,12,0.0,2013-03-18,7.0,5.0
recept za kolač,2013,13,0.0,2013-03-25,3.0,1.0
recept za kolač,2013,14,0.0,2013-04-01,3.0,3.0
recept za kolač,2013,15,0.0,2013-04-08,1.0,3.0
recept za kolač,2013,16,0.0,2013-04-15,3.0,3.0
recept za kolač,2013,17,0.0,2013-04-22,0.0,2.0
recept za kolač,2013,18,0.0,2013-04-29,0.0,2.0
recept za kolač,2013,19,0.0,2013-05-06,0.0,2.0
recept za kolač,2013,20,0.0,2013-05-13,0.0,2.0
recept za kolač,2013,21,0.0,2013-05-20,,
recept za kolač,2013,22,0.0,2013-05-27,,
recept za kolač,2013,23,0.0,2013-06-03,,
recept za kolač,2013,24,0.0,2013-06-10,,
recept za kolač,2013,25,0.0,2013-06-17,,
recept za kolač,2013,26,0.0,2013-06-24,,
recept za kolač,2013,27,0.0,2013-07-01,,
recept za kolač,2013,28,0.0,2013-07-08,,
recept za kolač,2013,29,0.0,2013-07-15,,
recept za kolač,2013,30,0.0,2013-07-22,,
recept za kolač,2013,31,0.0,2013-07-29,,
recept za kolač,2013,32,78.0,2013-08-05,,
recept za kolač,2013,33,0.0,2013-08-12,,
recept za kolač,2013,34,0.0,2013-08-19,,
recept za kolač,2013,35,0.0,2013-08-26,,
recept za kolač,2013,36,63.0,2013-09-02,,
recept za kolač,2013,37,0.0,2013-09-09,,
recept za kolač,2013,38,0.0,2013-09-16,,
recept za kolač,2013,39,0.0,2013-09-23,,
recept za kolač,2013,40,0.0,2013-09-30,,
recept za kolač,2013,41,0.0,2013-10-07,0.0,1.0
recept za kolač,2013,42,0.0,2013-10-14,0.0,1.0
recept za kolač,2013,43,0.0,2013-10-21,0.0,1.0
recept za kolač,2013,44,0.0,2013-10-28,0.0,1.0
recept za kolač,2013,45,0.0,2013-11-04,0.0,1.0
recept za kolač,2013,46,0.0,2013-11-11,0.0,1.0
recept za kolač,2013,47,0.0,2013-11-18,0.0,1.0
recept za kolač,2013,48,0.0,2013-11-25,0.0,1.0
recept za kolač,2013,49,0.0,2013-12-02,0.0,1.0
recept za kolač,2013,50,0.0,2013-12-09,0.0,1.0
recept za kolač,2013,51,0.0,2013-12-16,0.0,1.0
recept za kolač,2013,52,0.0,2013-12-23,0.0,1.0
recept za kolač,2014,1,0.0,2013-12-30,0.0,1.0
recept za kolač,2014,2,0.0,2014-01-06,1.0,1.0
recept za kolač,2014,3,0.0,2014-01-13,2.0,1.0
recept za kolač,2014,4,0.0,2014-01-20,3.0,1.0
recept za kolač,2014,5,0.0,2014-01-27,2.0,1.0
recept za kolač,2014,6,0.0,2014-02-03,3.0,1.0
recept za kolač,2014,7,0.0,2014-02-10,20.0,1.0
recept za kolač,2014,8,0.0,2014-02-17,6.0,1.0
recept za kolač,2014,9,0.0,2014-02-24,15.0,1.0
recept za kolač,2014,10,0.0,2014-03-03,12.0,1.0
recept za kolač,2014,11,0.0,2014-03-10,15.0,1.0
recept za kolač,2014,12,0.0,2014-03-17,16.0,1.0
recept za kolač,2014,13,0.0,2014-03-24,20.0,1.0
recept za kolač,2014,14,0.0,2014-03-31,9.0,1.0
recept za kolač,2014,15,0.0,2014-04-07,5.0,1.0
recept za kolač,2014,16,0.0,2014-04-14,3.0,1.0
recept za kolač,2014,17,0.0,2014-04-21,1.0,1.0
recept za kolač,2014,18,0.0,2014-04-28,0.0,1.0
recept za kolač,2014,19,0.0,2014-05-05,1.0,1.0
recept za kolač,2014,20,0.0,2014-05-12,0.0,1.0
recept za kolač,2014,21,0.0,2014-05-19,,
recept za kolač,2014,22,0.0,2014-05-26,,
recept za kolač,2014,23,0.0,2014-06-02,,
recept za kolač,2014,24,0.0,2014-06-09,,
recept za kolač,2014,25,0.0,2014-06-16,,
recept za kolač,2014,26,0.0,2014-06-23,,
recept za kolač,2014,27,0.0,2014-06-30,,
recept za kolač,2014,28,0.0,2014-07-07,,
recept za kolač,2014,29,0.0,2014-07-14,,
recept za kolač,2014,30,0.0,2014-07-21,,
recept za kolač,2014,31,0.0,2014-07-28,,
recept za kolač,2014,32,0.0,2014-08-04,,
recept za kolač,2014,33,0.0,2014-08-11,,
recept za kolač,2014,34,0.0,2014-08-18,,
recept za kolač,2014,35,0.0,2014-08-25,,
recept za kolač,2014,36,0.0,2014-09-01,,
recept za kolač,2014,37,0.0,2014-09-08,,
recept za kolač,2014,38,0.0,2014-09-15,,
recept za kolač,2014,39,0.0,2014-09-22,1.0,1.0
recept za kolač,2014,40,0.0,2014-09-29,1.0,1.0
recept za kolač,2014,41,0.0,2014-10-06,0.0,1.0
recept za kolač,2014,42,0.0,2014-10-13,0.0,1.0
recept za kolač,2014,43,0.0,2014-10-20,0.0,1.0
recept za kolač,2014,44,0.0,2014-10-27,0.0,1.0
recept za kolač,2014,45,0.0,2014-11-03,0.0,1.0
recept za kolač,2014,46,0.0,2014-11-10,0.0,1.0
recept za kolač,2014,47,0.0,2014-11-17,0.0,1.0
recept za kolač,2014,48,0.0,2014-11-24,0.0,1.0
recept za kolač,2014,49,0.0,2014-12-01,0.0,1.0
recept za kolač,2014,50,0.0,2014-12-08,0.0,1.0
recept za kolač,2014,51,0.0,2014-12-15,0.0,1.0
recept za kolač,2014,52,0.0,2014-12-22,0.0,1.0
recept za kolač,2015,1,100.0,2014-12-29,0.0,1.0
recept za kolač,2015,2,0.0,2015-01-05,0.0,1.0
recept za kolač,2015,3,0.0,2015-01-12,2.0,1.0
recept za kolač,2015,4,0.0,2015-01-19,11.0,1.0
recept za kolač,2015,5,0.0,2015-01-26,22.0,1.0
recept za kolač,2015,6,0.0,2015-02-02,26.0,1.0
recept za kolač,2015,7,0.0,2015-02-09,51.0,1.0
recept za kolač,2015,8,0.0,2015-02-16,28.0,1.0
recept za kolač,2015,9,0.0,2015-02-23,67.0,1.0
recept za kolač,2015,10,0.0,2015-03-02,40.0,1.0
recept za kolač,2015,11,0.0,2015-03-09,58.0,1.0
recept za kolač,2015,12,0.0,2015-03-16,38.0,1.0
recept za kolač,2015,13,0.0,2015-03-23,30.0,1.0
recept za kolač,2015,14,0.0,2015-03-30,23.0,1.0
recept za kolač,2015,15,0.0,2015-04-06,13.0,1.0
recept za kolač,2015,16,0.0,2015-04-13,11.0,1.0
recept za kolač,2015,17,0.0,2015-04-20,5.0,1.0
recept za kolač,2015,18,0.0,2015-04-27,2.0,1.0
recept za kolač,2015,19,0.0,2015-05-04,1.0,1.0
recept za kolač,2015,20,0.0,2015-05-11,0.0,1.0
recept za kolač,2015,21,0.0,2015-05-18,,
recept za kolač,2015,22,0.0,2015-05-25,,
recept za kolač,2015,23,0.0,2015-06-01,,
recept za kolač,2015,24,0.0,2015-06-08,,
recept za kolač,2015,25,0.0,2015-06-15,,
recept za kolač,2015,26,0.0,2015-06-22,,
recept za kolač,2015,27,0.0,2015-06-29,,
recept za kolač,2015,28,0.0,2015-07-06,,
recept za kolač,2015,29,0.0,2015-07-13,,
recept za kolač,2015,30,0.0,2015-07-20,,
recept za kolač,2015,31,0.0,2015-07-27,,
recept za kolač,2015,32,0.0,2015-08-03,,
recept za kolač,2015,33,0.0,2015-08-10,,
recept za kolač,2015,34,0.0,2015-08-17,,
recept za kolač,2015,35,0.0,2015-08-24,,
recept za kolač,2015,36,0.0,2015-08-31,,
recept za kolač,2015,37,0.0,2015-09-07,,
recept za kolač,2015,38,0.0,2015-09-14,,
recept za kolač,2015,39,0.0,2015-09-21,,
recept za kolač,2015,40,0.0,2015-09-28,,
recept za kolač,2015,41,0.0,2015-10-05,,
recept za kolač,2015,42,0.0,2015-10-12,,
recept za kolač,2015,43,0.0,2015-10-19,,
recept za kolač,2015,44,0.0,2015-10-26,,
recept za kolač,2015,45,56.0,2015-11-02,0.0,1.0
recept za kolač,2015,46,0.0,2015-11-09,0.0,1.0
recept za kolač,2015,47,0.0,2015-11-16,0.0,1.0
recept za kolač,2015,48,0.0,2015-11-23,0.0,1.0
recept za kolač,2015,49,0.0,2015-11-30,0.0,1.0
recept za kolač,2015,50,68.0,2015-12-07,0.0,1.0
recept za kolač,2015,51,0.0,2015-12-14,0.0,1.0
recept za kolač,2015,52,0.0,2015-12-21,0.0,1.0
recept za kolač,2015,53,0.0,2015-12-28,0.0,1.0
recept za kolač,2016,1,0.0,2016-01-04,3.0,1.0
recept za kolač,2016,2,0.0,2016-01-11,6.0,1.0
recept za kolač,2016,3,0.0,2016-01-18,16.0,1.0
recept za kolač,2016,4,0.0,2016-01-25,14.0,1.0
recept za kolač,2016,5,0.0,2016-02-01,26.0,1.0
recept za kolač,2016,6,0.0,2016-02-08,36.0,1.0
recept za kolač,2016,7,0.0,2016-02-15,14.0,1.0
recept za kolač,2016,8,0.0,2016-02-22,33.0,1.0
recept za kolač,2016,9,0.0,2016-02-29,44.0,1.0
recept za kolač,2016,10,0.0,2016-03-07,50.0,1.0
recept za kolač,2016,11,0.0,2016-03-14,35.0,1.0
recept za kolač,2016,12,0.0,2016-03-21,54.0,1.0
recept za kolač,2016,13,0.0,2016-03-28,57.0,1.0
recept za kolač,2016,14,0.0,2016-04-04,39.0,1.0
recept za kolač,2016,15,0.0,2016-04-11,26.0,1.0
recept za kolač,2016,16,0.0,2016-04-18,2.0,1.0
recept za kolač,2016,17,0.0,2016-04-25,2.0,1.0
recept za kolač,2016,18,0.0,2016-05-02,4.0,1.0
recept za kolač,2016,19,0.0,2016-05-09,0.0,1.0
recept za kolač,2016,20,0.0,2016-05-16,0.0,1.0
recept za kolač,2016,21,0.0,2016-05-23,,
recept za kolač,2016,22,0.0,2016-05-30,,
recept za kolač,2016,23,0.0,2016-06-06,,
recept za kolač,2016,24,0.0,2016-06-13,,
recept za kolač,2016,25,0.0,2016-06-20,,
recept za kolač,2016,26,0.0,2016-06-27,,
recept za kolač,2016,27,0.0,2016-07-04,,
recept za kolač,2016,28,0.0,2016-07-11,,
recept za kolač,2016,29,0.0,2016-07-18,,
recept za kolač,2016,30,0.0,2016-07-25,,
recept za kolač,2016,31,0.0,2016-08-01,,
recept za kolač,2016,32,0.0,2016-08-08,,
recept za kolač,2016,33,0.0,2016-08-15,,
recept za kolač,2016,34,0.0,2016-08-22,,
recept za kolač,2016,35,0.0,2016-08-29,,
recept za kolač,2016,36,0.0,2016-09-05,,
recept za kolač,2016,37,0.0,2016-09-12,,
recept za kolač,2016,38,0.0,2016-09-19,,
recept za kolač,2016,39,0.0,2016-09-26,,
recept za kolač,2016,40,0.0,2016-10-03,,
recept za kolač,2016,41,0.0,2016-10-10,0.0,1.0
recept za kolač,2016,42,0.0,2016-10-17,0.0,1.0
recept za kolač,2016,43,0.0,2016-10-24,0.0,1.0
recept za kolač,2016,44,79.0,2016-10-31,0.0,1.0
recept za kolač,2016,45,0.0,2016-11-07,0.0,1.0
recept za kolač,2016,46,0.0,2016-11-14,0.0,1.0
recept za kolač,2016,47,0.0,2016-11-21,0.0,1.0
recept za kolač,2016,48,0.0,2016-11-28,0.0,1.0
recept za kolač,2016,49,0.0,2016-12-05,9.0,1.0
recept za kolač,2016,50,0.0,2016-12-12,84.0,1.0
recept za kolač,2016,51,0.0,2016-12-19,109.0,1.0
recept za kolač,2016,52,0.0,2016-12-26,162.0,1.0
recept za kolač,2017,1,0.0,2017-01-02,77.0,1.0
recept za kolač,2017,2,100.0,2017-01-09,0.0,1.0
recept za kolač,2017,3,0.0,2017-01-16,0.0,1.0
recept za kolač,2017,4,0.0,2017-01-23,0.0,1.0
recept za kolač,2017,5,61.0,2017-01-30,0.0,1.0
recept za kolač,2017,6,0.0,2017-02-06,0.0,1.0
recept za kolač,2017,7,0.0,2017-02-13,5.0,1.0
recept za kolač,2017,8,0.0,2017-02-20,11.0,1.0
recept za kolač,2017,9,0.0,2017-02-27,4.0,1.0
recept za kolač,2017,10,0.0,2017-03-06,2.0,1.0
recept za kolač,2017,11,0.0,2017-03-13,0.0,1.0
recept za kolač,2017,12,0.0,2017-03-20,0.0,1.0
recept za kolač,2017,13,0.0,2017-03-27,0.0,1.0
recept za kolač,2017,14,0.0,2017-04-03,0.0,1.0
recept za kolač,2017,15,0.0,2017-04-10,0.0,1.0
recept za kolač,2017,16,0.0,2017-04-17,0.0,1.0
recept za kolač,2017,17,0.0,2017-04-24,0.0,1.0
recept za kolač,2017,18,0.0,2017-05-01,0.0,1.0
recept za kolač,2017,19,0.0,2017-05-08,0.0,1.0
recept za kolač,2017,20,0.0,2017-05-15,0.0,1.0
recept za kolač,2017,21,0.0,2017-05-22,,
recept za kolač,2017,22,0.0,2017-05-29,,
recept za kolač,2017,23,0.0,2017-06-05,,
recept za kolač,2017,24,0.0,2017-06-12,,
recept za kolač,2017,25,0.0,2017-06-19,,
recept za kolač,2017,26,0.0,2017-06-26,,
recept za kolač,2017,27,0.0,2017-07-03,,
recept za kolač,2017,28,0.0,2017-07-10,,
recept za kolač,2017,29,0.0,2017-07-17,,
recept za kolač,2017,30,0.0,2017-07-24,,
recept za kolač,2017,31,0.0,2017-07-31,,
recept za kolač,2017,32,0.0,2017-08-07,,
recept za kolač,2017,33,0.0,2017-08-14,,
recept za kolač,2017,34,0.0,2017-08-21,,
recept za kolač,2017,35,0.0,2017-08-28,,
recept za kolač,2017,36,0.0,2017-09-04,,
recept za kolač,2017,37,0.0,2017-09-11,,
recept za kolač,2017,38,0.0,2017-09-18,,
recept za kolač,2017,39,0.0,2017-09-25,,
recept za kolač,2017,40,0.0,2017-10-02,0.0,1.0
recept za kolač,2017,41,0.0,2017-10-09,0.0,1.0
recept za kolač,2017,42,0.0,2017-10-16,0.0,1.0
recept za kolač,2017,43,0.0,2017-10-23,0.0,1.0
recept za kolač,2017,44,0.0,2017-10-30,0.0,2.0
recept za kolač,2017,45,0.0,2017-11-06,0.0,2.0
recept za kolač,2017,46,62.0,2017-11-13,0.0,3.0
recept za kolač,2017,47,0.0,2017-11-20,0.0,3.0
recept za kolač,2017,48,0.0,2017-11-27,0.0,3.0
recept za kolač,2017,49,78.0,2017-12-04,0.0,3.0
recept za kolač,2017,50,0.0,2017-12-11,6.0,3.0
recept za kolač,2017,51,0.0,2017-12-18,19.0,3.0
recept za kolač,2017,52,0.0,2017-12-25,26.0,3.0
recept za kolač,2018,1,0.0,2018-01-01,22.0,3.0
recept za kolač,2018,2,0.0,2018-01-08,37.0,3.0
recept za kolač,2018,3,0.0,2018-01-15,88.0,3.0
recept za kolač,2018,4,0.0,2018-01-22,103.0,4.0
recept za kolač,2018,5,0.0,2018-01-29,124.0,5.0
recept za kolač,2018,6,0.0,2018-02-05,121.0,5.0
recept za kolač,2018,7,0.0,2018-02-12,66.0,5.0
recept za kolač,2018,8,53.0,2018-02-19,77.0,4.0
recept za kolač,2018,9,0.0,2018-02-26,59.0,4.0
recept za kolač,2018,10,0.0,2018-03-05,29.0,4.0
recept za kolač,2018,11,0.0,2018-03-12,20.0,4.0
recept za kolač,2018,12,0.0,2018-03-19,14.0,3.0
recept za kolač,2018,13,0.0,2018-03-26,30.0,3.0
recept za kolač,2018,14,0.0,2018-04-02,21.0,3.0
recept za kolač,2018,15,0.0,2018-04-09,16.0,3.0
recept za kolač,2018,16,0.0,2018-04-16,1.0,3.0
recept za kolač,2018,17,0.0,2018-04-23,0.0,2.0
recept za kolač,2018,18,0.0,2018-04-30,0.0,2.0
recept za kolač,2018,19,0.0,2018-05-07,0.0,1.0
recept za kolač,2018,20,0.0,2018-05-14,0.0,1.0
recept za kolač,2018,21,0.0,2018-05-21,0.0,1.0
recept za kolač,2018,22,0.0,2018-05-28,0.0,1.0
